Timestamp (from 1970),Date,Time,Lat,Long,Speed (m/s),Heading,HR,Distance (m),Calories (SUM)

1728811695.0004272,13/10/24,12:28:15 PM,37.9340629587,23.6608847201,1.3376,348.18,120.0,5059.903733267573,157.234

1728811698.0004272,13/10/24,12:28:18 PM,37.934086875,23.6608729044,1.122,1.72,120.0,5057.053157580175,157.657

1728811702.0004263,13/10/24,12:28:22 PM,37.9341094675,23.6608679668,1.053,307.85,125.0,5054.508208154866,158.503

1728811704.0004253,13/10/24,12:28:24 PM,37.9341173141,23.660840165,1.0923,300.97,123.0,5051.913646652407,158.942

1728811706.0004253,13/10/24,12:28:26 PM,37.9341282773,23.6608087105,1.2351,299.6,123.0,5048.8926118930995,158.942

1728811708.000424,13/10/24,12:28:28 PM,37.9341397721,23.6607746615,1.2721,294.52,123.0,5045.638831599289,160.313

1728811710.0004232,13/10/24,12:28:30 PM,37.9341511809,23.6607403505,1.334,297.0,125.0,5042.367558294523,160.768

1728811712.000423,13/10/24,12:28:32 PM,37.9341677934,23.6607068247,1.4704,297.16,125.0,5038.891062318926,160.768

1728811714.000423,13/10/24,12:28:34 PM,37.9341796881,23.6606824253,1.4283,296.19,116.0,5036.3723833343865,160.768

1728811716.000422,13/10/24,12:28:36 PM,37.9341852958,23.6606450311,1.4913,292.16,116.0,5033.026703613472,162.155

1728811718.0004213,13/10/24,12:28:38 PM,37.9341929857,23.6606080311,1.4913,291.82,116.0,5029.663957674031,162.155

1728811720.0004206,13/10/24,12:28:40 PM,37.934200642,23.6605768177,1.5064,291.48,119.0,5026.791447627501,162.991

1728811722.000454,13/10/24,12:28:42 PM,37.9342111056,23.6605402955,1.5625,287.12,119.0,5023.377223650544,162.991

1728811724.0004492,13/10/24,12:28:44 PM,37.9342192348,23.6605029309,1.5885,290.26,117.0,5019.970875843573,162.991

1728811726.000442,13/10/24,12:28:46 PM,37.9342315195,23.660462836,1.6988,291.34,117.0,5016.191634318642,163.859

1728811728.0004432,13/10/24,12:28:48 PM,37.9342462586,23.6604213919,1.7034,290.28,117.0,5012.197891481881,163.859

1728811730.000433,13/10/24,12:28:50 PM,37.9342615603,23.6603815841,1.7356,291.86,115.0,5008.308064454311,164.705

1728811732.0004296,13/10/24,12:28:52 PM,37.9342741301,23.6603426011,1.7523,293.74,115.0,5004.6080002575945,164.705

1728811734.0004194,13/10/24,12:28:54 PM,37.9342898988,23.6603035318,1.7545,293.15,115.0,5000.753216465568,164.705

1728811736.0004065,13/10/24,12:28:56 PM,37.9343006735,23.6602617544,1.7904,290.32,115.0,4996.890806334218,164.705

1728811738.0004277,13/10/24,12:28:58 PM,37.934310998,23.6602290987,1.7416,289.64,115.0,4993.7998090388655,164.705

1728811740.0004451,13/10/24,12:29:00 PM,37.9343175315,23.6601991038,1.6788,292.25,110.0,4991.065094715492,166.327

1728811742.0004616,13/10/24,12:29:02 PM,37.9343309655,23.6601738914,1.6215,300.8,110.0,4988.393806479987,166.327

1728811744.0004754,13/10/24,12:29:04 PM,37.9343424945,23.6601489878,1.604,293.88,110.0,4985.857999769706,166.327

1728811746.0004869,13/10/24,12:29:06 PM,37.9343501875,23.6601116271,1.6021,287.95,110.0,4982.4644875266085,166.327

1728811748.000499,13/10/24,12:29:08 PM,37.9343477003,23.6600711044,1.6754,276.7,110.0,4978.89151245556,166.327

1728811750.0005078,13/10/24,12:29:10 PM,37.9343574277,23.6600357497,1.6,294.61,114.0,4975.601330761314,166.327

1728811752.0005164,13/10/24,12:29:12 PM,37.9343736167,23.660006332,1.6113,299.62,114.0,4972.4522657655925,167.506

1728811754.000523,13/10/24,12:29:14 PM,37.9343879767,23.6599746745,1.6103,299.07,112.0,4969.245180697326,167.506

1728811756.0005298,13/10/24,12:29:16 PM,37.934397578,23.6599467238,1.5371,302.48,112.0,4966.566918465606,168.32

1728811759.0005374,13/10/24,12:29:19 PM,37.934393438,23.6599098661,1.3715,250.21,113.0,4963.294386669018,168.32

1728811762.000544,13/10/24,12:29:22 PM,37.9343800627,23.6598833076,1.2705,217.2,113.0,4960.527629985501,168.722

1728811764.000548,13/10/24,12:29:24 PM,37.934359093,23.6598656423,1.3227,208.48,104.0,4957.729589974608,168.722

1728811766.0005503,13/10/24,12:29:26 PM,37.9343372669,23.6598552161,1.2875,211.24,104.0,4955.1394105230065,169.526

1728811768.0005536,13/10/24,12:29:28 PM,37.9343204649,23.6598377945,1.3199,215.11,104.0,4952.726211660303,169.526

1728811770.0005558,13/10/24,12:29:30 PM,37.9343017306,23.6598289759,1.1648,210.21,117.0,4950.50698551073,169.526

1728811773.0005598,13/10/24,12:29:33 PM,37.9342780032,23.6598132512,1.165,210.54,117.0,4947.532618984943,171.011

1728811775.0005612,13/10/24,12:29:35 PM,37.9342617287,23.6598009175,1.1289,206.12,117.0,4945.425814164841,171.434

1728811777.0005631,13/10/24,12:29:37 PM,37.9342438094,23.6597925492,1.1128,205.21,117.0,4943.30517125843,171.434

1728811779.0005634,13/10/24,12:29:39 PM,37.9342253489,23.6597827684,1.1139,206.54,120.0,4941.08305499994,172.28

1728811781.0005643,13/10/24,12:29:41 PM,37.9342074374,23.659774374,1.1031,209.3,120.0,4938.962426750842,172.28

1728811784.000566,13/10/24,12:29:44 PM,37.9341860588,23.6597528333,1.0859,217.63,115.0,4935.926552066931,172.719

1728811786.0005674,13/10/24,12:29:46 PM,37.9341678638,23.659736513,1.1111,211.47,115.0,4933.449261779133,173.158

1728811789.000568,13/10/24,12:29:49 PM,37.9341485482,23.6597165151,1.12,221.59,110.0,4930.676717941422,173.982

1728811793.0005684,13/10/24,12:29:53 PM,37.9341301621,23.6596997976,0.6481,210.89,110.0,4928.161861654456,173.982

1728811796.0005693,13/10/24,12:29:56 PM,37.934112066,23.6596889125,0.7793,209.65,114.0,4925.936991885748,174.389

1728811798.0005698,13/10/24,12:29:58 PM,37.9340946689,23.6596716161,0.8917,212.78,114.0,4923.479214022274,174.389

1728811800.0005689,13/10/24,12:30:00 PM,37.934083397,23.6596536246,0.9195,211.31,114.0,4921.462582481876,175.61

1728811802.0005696,13/10/24,12:30:02 PM,37.9340667465,23.6596385243,0.9933,210.76,114.0,4919.1871295846,175.61

1728811805.0005703,13/10/24,12:30:05 PM,37.9340453279,23.6596228108,0.9544,209.25,114.0,4916.437586199922,176.017

1728811808.0005696,13/10/24,12:30:08 PM,37.9340238938,23.6596162483,0.9402,206.0,114.0,4913.989555773378,176.017

1728811811.0005698,13/10/24,12:30:11 PM,37.9340013572,23.6596079069,0.9875,210.99,111.0,4911.382837021302,176.831

1728811814.0005698,13/10/24,12:30:14 PM,37.9339820112,23.6595861398,0.9584,207.01,108.0,4908.506641578423,176.831

1728811817.0005693,13/10/24,12:30:17 PM,37.9339596901,23.659571532,0.9434,202.58,108.0,4905.7160804391515,177.222

1728811819.0005708,13/10/24,12:30:19 PM,37.9339425606,23.6595611028,0.9399,202.0,109.0,4903.605282239347,177.222

1728811821.00057,13/10/24,12:30:21 PM,37.9339260251,23.6595518312,0.9281,201.89,109.0,4901.59708239077,177.613

1728811824.0005698,13/10/24,12:30:24 PM,37.9339021274,23.6595424374,0.9258,202.72,111.0,4898.8189782323825,177.988

1728811828.0005698,13/10/24,12:30:28 PM,37.9338821749,23.6595271928,0.8425,196.39,111.0,4896.230435777175,178.743

1728811831.0005698,13/10/24,12:30:31 PM,37.9338640766,23.6595156419,0.7974,220.63,109.0,4893.9795547637195,179.123

1728811834.0005686,13/10/24,12:30:34 PM,37.9338484906,23.6595031424,0.7899,210.84,108.0,4891.930116981911,179.514

1728811838.0005684,13/10/24,12:30:38 PM,37.9338318822,23.6594863177,0.7085,200.78,108.0,4889.566672679604,180.285

1728811841.0005689,13/10/24,12:30:41 PM,37.9338127137,23.6594833834,0.7126,202.3,109.0,4887.423480079342,181.415

1728811845.0005674,13/10/24,12:30:45 PM,37.9337920973,23.6594745718,0.682,205.9,113.0,4885.00760539164,182.175

1728811850.0005999,13/10/24,12:30:50 PM,37.9337729333,23.6594692141,0.6749,202.99,110.0,4882.828972637029,182.175

1728811853.0006096,13/10/24,12:30:53 PM,37.9337538243,23.6594641938,0.7189,200.85,110.0,4880.662536071315,183.359

1728811856.0006108,13/10/24,12:30:56 PM,37.9337326638,23.6594536086,0.7396,197.73,109.0,4878.136204699049,183.359

1728811859.0006042,13/10/24,12:30:59 PM,37.9337137004,23.6594404655,0.766,196.89,112.0,4875.735098016332,183.359

1728811862.0005956,13/10/24,12:31:02 PM,37.9336964251,23.6594329667,0.7549,195.21,112.0,4873.707470618143,184.901

1728811865.0005789,13/10/24,12:31:05 PM,37.9336763126,23.6594253665,0.7695,199.7,110.0,4871.377242348187,184.901

1728811868.0005639,13/10/24,12:31:08 PM,37.933654052,23.659421764,0.7985,182.15,110.0,4868.886208277314,185.297

1728811871.000552,13/10/24,12:31:11 PM,37.9336318272,23.6594278085,0.786,178.9,109.0,4866.36278115146,185.683

1728811875.0005393,13/10/24,12:31:15 PM,37.9336102011,23.6594312395,0.8906,159.08,109.0,4863.943511366914,186.449

1728811878.0005317,13/10/24,12:31:18 PM,37.9335814454,23.6594444876,0.8647,160.52,109.0,4860.5459253397,187.209

1728811880.0005264,13/10/24,12:31:20 PM,37.9335648432,23.6594615335,0.9856,153.44,109.0,4858.170797725693,187.209

1728811882.000523,13/10/24,12:31:22 PM,37.9335489133,23.659475098,0.9831,147.71,109.0,4856.0381384347165,187.209

1728811884.0005188,13/10/24,12:31:24 PM,37.9335352287,23.6594923741,0.9581,131.8,110.0,4853.890200020197,188.355

1728811887.000515,13/10/24,12:31:27 PM,37.9335232817,23.659527146,1.0397,111.3,110.0,4850.558210921372,188.355

1728811889.0005116,13/10/24,12:31:29 PM,37.9335148613,23.6595499954,1.0492,112.89,112.0,4848.342757649575,188.741

1728811891.0005097,13/10/24,12:31:31 PM,37.9335035105,23.6595699563,1.0562,110.21,112.0,4846.1825713975895,188.741

1728811893.0005074,13/10/24,12:31:33 PM,37.9334943324,23.6595943351,1.0824,111.64,112.0,4843.809660484749,188.741

1728811895.000505,13/10/24,12:31:35 PM,37.933485596,23.6596192794,1.1513,113.74,117.0,4841.412001349303,189.929

1728811897.0005035,13/10/24,12:31:37 PM,37.9334763869,23.659646673,1.1513,112.82,117.0,4838.795910903645,189.929

1728811899.0005026,13/10/24,12:31:39 PM,37.9334679355,23.6596718791,1.1794,107.2,117.0,4836.389693424498,190.775

1728811901.0005007,13/10/24,12:31:41 PM,37.9334696599,23.6596981509,1.1679,96.96,117.0,4834.072258702011,190.775

1728811903.0004995,13/10/24,12:31:43 PM,37.9334731736,23.6597237663,1.1603,90.29,117.0,4831.786920786478,190.775

1728811905.0004973,13/10/24,12:31:45 PM,37.9334750998,23.6597502884,1.1722,92.03,118.0,4829.445617970973,191.198

1728811907.0004966,13/10/24,12:31:47 PM,37.9334719136,23.6597799627,1.1716,94.54,118.0,4826.813128426954,191.198

1728811909.0004961,13/10/24,12:31:49 PM,37.9334696297,23.6598043568,1.1546,93.64,112.0,4824.653745577149,191.198

1728811911.0004945,13/10/24,12:31:51 PM,37.9334716326,23.6598317141,1.1529,92.94,112.0,4822.238550198961,191.198

1728811913.0004935,13/10/24,12:31:53 PM,37.9334734143,23.6598553777,1.1398,92.32,112.0,4820.148937193579,192.479

1728811916.000493,13/10/24,12:31:56 PM,37.9334753153,23.6598882802,1.0825,90.95,112.0,4817.248838340186,192.875

1728811919.0004916,13/10/24,12:31:59 PM,37.9334738454,23.659913486,0.9464,91.58,115.0,4815.027033323966,192.875

1728811922.0004902,13/10/24,12:32:02 PM,37.9334706614,23.659943508,0.9496,100.24,115.0,4812.364284290727,193.271

1728811924.0004911,13/10/24,12:32:04 PM,37.9334688351,23.6599681531,0.9644,101.95,108.0,4810.1883053517795,193.271

1728811926.0004892,13/10/24,12:32:06 PM,37.9334655788,23.6599931014,0.9927,103.03,108.0,4807.965552602601,193.667

1728811929.0004888,13/10/24,12:32:09 PM,37.9334630604,23.6600178624,0.9187,100.19,108.0,4805.770972598135,194.079

1728811932.0004883,13/10/24,12:32:12 PM,37.9334578047,23.6600397002,0.8737,106.01,108.0,4803.764565022316,194.491

1728811935.0004869,13/10/24,12:32:15 PM,37.933447692,23.6600585671,0.795,120.49,108.0,4801.761879046652,195.241

1728811938.0004864,13/10/24,12:32:18 PM,37.9334341629,23.6600782792,0.8231,124.4,108.0,4799.468886313923,195.616

1728811941.000486,13/10/24,12:32:21 PM,37.9334194707,23.6601050499,0.8705,118.57,110.0,4796.605712143474,195.991

1728811944.000485,13/10/24,12:32:24 PM,37.9334053115,23.660133457,0.9335,118.49,101.0,4793.655103805873,196.366

1728811946.0004845,13/10/24,12:32:26 PM,37.933394402,23.6601554653,0.9467,119.95,101.0,4791.372687789212,196.741

1728811948.0004842,13/10/24,12:32:28 PM,37.9333838074,23.6601808387,1.0088,119.07,101.0,4788.851146863237,197.127

1728811950.0004835,13/10/24,12:32:30 PM,37.9333745704,23.6602026826,1.0223,114.41,100.0,4786.674316831214,197.513

1728811952.000484,13/10/24,12:32:32 PM,37.9333671132,23.6602248388,1.0208,115.17,100.0,4784.558016838625,197.513

1728811954.000483,13/10/24,12:32:34 PM,37.9333595158,23.660247195,1.0322,117.51,104.0,4782.4194363531315,197.851

1728811956.0004826,13/10/24,12:32:36 PM,37.9333524477,23.6602695796,1.0322,116.03,104.0,4780.3010140844235,198.189

1728811958.0004816,13/10/24,12:32:38 PM,37.9333452749,23.6602927859,1.0153,114.85,104.0,4778.111131444536,198.189

1728811961.0004816,13/10/24,12:32:41 PM,37.9333349511,23.6603207966,0.9897,119.55,104.0,4775.39517984775,198.865

1728811964.0004802,13/10/24,12:32:44 PM,37.9333242133,23.6603490938,0.9798,120.52,103.0,4772.63683153827,199.219

1728811967.0004802,13/10/24,12:32:47 PM,37.9333110168,23.6603771897,0.9872,122.35,103.0,4769.765289466298,199.573

1728811969.00048,13/10/24,12:32:49 PM,37.9332990208,23.6603977275,1.0234,121.14,105.0,4767.521957730418,199.927

1728811971.0004792,13/10/24,12:32:51 PM,37.9332858605,23.6604239639,1.0744,118.95,105.0,4764.791895425936,200.281

1728811973.0004785,13/10/24,12:32:53 PM,37.9332761889,23.6604437233,1.1142,116.31,105.0,4762.749923613063,200.281

1728811975.0005105,13/10/24,12:32:55 PM,37.9332709258,23.6604685233,1.0743,106.05,107.0,4760.492879843673,200.629

1728811983.000482,13/10/24,12:33:03 PM,37.9332987191,23.6604611663,1.3348,358.8,108.0,4757.340890284565,201.695

1728811985.0004802,13/10/24,12:33:05 PM,37.9333249066,23.6604555564,1.3348,359.36,108.0,4754.392663057203,202.065

1728811987.0004768,13/10/24,12:33:07 PM,37.9333446933,23.6604530101,1.2737,359.76,108.0,4752.185055388611,202.435

1728811989.0004766,13/10/24,12:33:09 PM,37.9333647853,23.6604587869,1.2033,4.94,115.0,4749.897848964377,203.935

1728811991.0004764,13/10/24,12:33:11 PM,37.9333908259,23.6604610205,1.2414,6.65,115.0,4747.000803843264,203.935

1728811993.000475,13/10/24,12:33:13 PM,37.9334142553,23.6604689653,1.2638,12.9,115.0,4744.308099116155,203.935

1728811995.0004735,13/10/24,12:33:15 PM,37.9334377292,23.6604794275,1.2985,17.0,114.0,4741.545045067316,204.759

1728811997.0004725,13/10/24,12:33:17 PM,37.9334598694,23.6604866753,1.3054,18.13,114.0,4739.006334870449,204.759

1728811999.000472,13/10/24,12:33:19 PM,37.9334819601,23.6604958991,1.3076,17.99,112.0,4736.423777358219,205.166

1728812001.0004716,13/10/24,12:33:21 PM,37.9335039405,23.6605024731,1.3076,22.16,112.0,4733.9165444464625,205.166

1728812003.0004709,13/10/24,12:33:23 PM,37.9335265993,23.6605101763,1.3081,21.85,112.0,4731.311953709937,205.166

1728812005.0004702,13/10/24,12:33:25 PM,37.9335489637,23.6605208524,1.2917,21.97,111.0,4728.658117552881,205.969

1728812007.0004694,13/10/24,12:33:27 PM,37.9335705073,23.6605292875,1.2917,21.35,111.0,4726.154546854287,206.365

1728812009.0004692,13/10/24,12:33:29 PM,37.9335926045,23.6605429574,1.3019,23.75,111.0,4723.4232927251,206.756

1728812011.000469,13/10/24,12:33:31 PM,37.9336116552,23.6605592354,1.2706,23.19,111.0,4720.8700669268765,206.756

1728812013.000468,13/10/24,12:33:33 PM,37.933633352,23.66056994,1.2886,20.61,111.0,4718.28449912107,206.756

1728812015.0004675,13/10/24,12:33:35 PM,37.9336527136,23.6605813099,1.2886,20.72,105.0,4715.914388811487,207.897

1728812017.0004678,13/10/24,12:33:37 PM,37.9336692893,23.6605920698,1.2437,20.67,105.0,4713.845655629769,207.897

1728812019.0004663,13/10/24,12:33:39 PM,37.9336878301,23.6606044661,1.254,20.87,105.0,4711.516995556882,207.897

1728812021.0004663,13/10/24,12:33:41 PM,37.9337050301,23.660614675,1.2081,20.73,105.0,4709.407457553774,208.256

1728812023.0004659,13/10/24,12:33:43 PM,37.9337236115,23.6606251882,1.1865,20.9,105.0,4707.147405225188,208.256

1728812025.0004642,13/10/24,12:33:45 PM,37.9337428853,23.6606315573,1.184,20.86,103.0,4704.936049629571,209.322

1728812027.000465,13/10/24,12:33:47 PM,37.9337610873,23.6606373411,1.1461,20.88,103.0,4702.852717173171,209.322

1728812029.000464,13/10/24,12:33:49 PM,37.9337827003,23.6606473834,1.2051,22.32,100.0,4700.2964972125055,209.322

1728812031.0004635,13/10/24,12:33:51 PM,37.9338035105,23.6606603369,1.2051,25.58,100.0,4697.721225509219,210.018

1728812033.0004625,13/10/24,12:33:53 PM,37.9338264636,23.6606728958,1.2947,22.66,100.0,4694.944609699162,210.018

1728812035.000462,13/10/24,12:33:55 PM,37.9338534101,23.6606859537,1.3492,22.33,100.0,4691.740961075224,210.682

1728812037.000462,13/10/24,12:33:57 PM,37.9338785553,23.6607037004,1.3727,25.91,100.0,4688.543533317301,210.682

1728812039.0004616,13/10/24,12:33:59 PM,37.9339076513,23.6607222237,1.5302,26.54,99.0,4684.926720303953,210.682

1728812041.0004606,13/10/24,12:34:01 PM,37.9339349178,23.6607397636,1.5414,28.05,99.0,4681.530119781916,211.346

1728812043.0004597,13/10/24,12:34:03 PM,37.9339622531,23.6607557992,1.6217,28.53,99.0,4678.184546994028,211.346

1728812045.0004601,13/10/24,12:34:05 PM,37.9339916167,23.6607722772,1.6123,28.15,99.0,4674.617918425585,211.346

1728812047.0004597,13/10/24,12:34:07 PM,37.9340190594,23.6607868573,1.5969,28.07,99.0,4671.313228973725,211.346

1728812049.0004592,13/10/24,12:34:09 PM,37.9340472124,23.6608055475,1.6743,28.96,107.0,4667.782757111984,211.346

1728812051.0004578,13/10/24,12:34:11 PM,37.9340743972,23.6608267256,1.667,30.66,107.0,4664.237242707845,212.697

1728812053.0004573,13/10/24,12:34:13 PM,37.9340993112,23.6608444048,1.5568,31.24,107.0,4661.065101845934,212.697

1728812055.0004573,13/10/24,12:34:15 PM,37.9341176345,23.6608560754,1.4904,32.06,109.0,4658.787184763001,212.697

1728812057.0004563,13/10/24,12:34:17 PM,37.9341393019,23.6608664852,1.4225,1.43,109.0,4656.213986085499,213.067

1728812059.0004568,13/10/24,12:34:19 PM,37.9341606828,23.6608503989,1.503,320.91,106.0,4653.451428515115,213.067

1728812061.0004559,13/10/24,12:34:21 PM,37.9341760616,23.6608185869,1.503,298.36,106.0,4650.175082471078,213.437

1728812063.0004554,13/10/24,12:34:23 PM,37.9341853416,23.6607829368,1.5384,295.3,106.0,4646.876200904526,213.437

1728812065.0004544,13/10/24,12:34:25 PM,37.9341976365,23.6607526958,1.5418,296.0,105.0,4643.88794650307,213.437

1728812067.000455,13/10/24,12:34:27 PM,37.934206755,23.6607187344,1.5509,291.67,105.0,4640.735554928116,214.888

1728812069.0004535,13/10/24,12:34:29 PM,37.9342132787,23.6606874963,1.5372,290.54,108.0,4637.895594893397,214.888

1728812071.000453,13/10/24,12:34:31 PM,37.9342206604,23.6606530098,1.5372,287.63,108.0,4634.755169759148,215.606

1728812073.0004523,13/10/24,12:34:33 PM,37.9342308011,23.6606194758,1.5904,289.84,108.0,4631.599669645945,215.606

1728812075.0004516,13/10/24,12:34:35 PM,37.9342403089,23.6605803678,1.6103,290.73,109.0,4628.00341301329,215.606

1728812077.0004508,13/10/24,12:34:37 PM,37.9342536004,23.6605404619,1.6646,293.37,109.0,4624.197751532414,215.606

1728812079.000451,13/10/24,12:34:39 PM,37.9342634058,23.6604999601,1.7448,293.94,110.0,4620.474666342602,216.361

1728812081.0004504,13/10/24,12:34:41 PM,37.9342758018,23.660459178,1.7564,293.66,110.0,4616.634612097916,216.741

1728812083.0004497,13/10/24,12:34:43 PM,37.9342931488,23.6604182352,1.8031,294.11,110.0,4612.552735691298,216.741

1728812085.0004492,13/10/24,12:34:45 PM,37.9343072167,23.6603791302,1.8357,294.56,111.0,4608.77705878749,217.127

1728812087.0004487,13/10/24,12:34:47 PM,37.9343243354,23.6603393605,1.8526,294.73,111.0,4604.797980258426,217.127

1728812089.0004478,13/10/24,12:34:49 PM,37.9343382691,23.6603014456,1.8427,294.58,107.0,4601.123597594163,217.513

1728812091.0004487,13/10/24,12:34:51 PM,37.9343539079,23.6602613397,1.8675,294.34,107.0,4597.193794981268,217.513

1728812093.0004478,13/10/24,12:34:53 PM,37.9343658682,23.6602217093,1.835,293.31,107.0,4593.465580178105,217.513

1728812095.0004478,13/10/24,12:34:55 PM,37.9343796134,23.6601853709,1.8293,293.21,108.0,4589.925498842336,217.904

1728812097.0004458,13/10/24,12:34:57 PM,37.9343921562,23.6601483422,1.7989,293.08,108.0,4586.385139907267,218.295

1728812099.0004456,13/10/24,12:34:59 PM,37.9344033753,23.660110433,1.7828,294.1,108.0,4582.827536163722,218.665

1728812101.0004745,13/10/24,12:35:01 PM,37.9344134321,23.6600774887,1.7544,293.25,108.0,4579.723772000485,218.665

1728812103.0004745,13/10/24,12:35:03 PM,37.9344241672,23.6600452682,1.7069,291.32,108.0,4576.650889857093,219.035

1728812105.0004616,13/10/24,12:35:05 PM,37.93443302,23.6600160414,1.6308,290.56,108.0,4573.900112485799,219.41

1728812107.0004652,13/10/24,12:35:07 PM,37.9344387829,23.6599859159,1.5484,285.97,108.0,4571.175667412201,219.785

1728812109.0004635,13/10/24,12:35:09 PM,37.9344451412,23.6599559871,1.5114,281.9,105.0,4568.451658217263,220.16

1728812111.0004594,13/10/24,12:35:11 PM,37.9344432865,23.6599250626,1.4781,272.44,105.0,4565.725345252134,220.16

1728812113.0004597,13/10/24,12:35:13 PM,37.9344396233,23.6598959347,1.4344,266.76,105.0,4563.132671333691,220.535

1728812115.0004601,13/10/24,12:35:15 PM,37.9344348863,23.6598668663,1.3642,249.81,111.0,4560.523777634624,220.91

1728812117.00046,13/10/24,12:35:17 PM,37.9344240478,23.6598463739,1.3156,239.17,111.0,4558.357556464732,221.269

1728812119.0004597,13/10/24,12:35:19 PM,37.9344087354,23.6598301895,1.3156,224.72,110.0,4556.141058024801,221.269

1728812121.0004592,13/10/24,12:35:21 PM,37.9343849336,23.659813888,1.3462,218.23,110.0,4553.135533548498,222.373

1728812123.0004592,13/10/24,12:35:23 PM,37.9343654647,23.6598022308,1.3445,210.28,110.0,4550.743906568496,222.373

1728812125.00046,13/10/24,12:35:25 PM,37.9343400542,23.6597963513,1.3418,206.83,117.0,4547.8764940944875,223.568

1728812127.000459,13/10/24,12:35:27 PM,37.9343129697,23.6597898304,1.423,208.05,117.0,4544.816076660546,223.568

1728812129.0004587,13/10/24,12:35:29 PM,37.934280376,23.6597742208,1.4914,203.72,115.0,4540.946829700788,223.568

1728812130.0004587,13/10/24,12:35:30 PM,37.9342640956,23.6597628268,1.5592,205.0,115.0,4538.880750314504,223.991

1728812132.0004587,13/10/24,12:35:32 PM,37.9342368173,23.6597371199,1.6404,210.56,115.0,4535.102615784226,223.991

1728812134.000458,13/10/24,12:35:34 PM,37.9342101853,23.6597266093,1.6346,203.58,117.0,4532.00555038154,223.991

1728812136.000458,13/10/24,12:35:36 PM,37.9341787831,23.6597137725,1.6607,202.77,117.0,4528.341930152657,224.815

1728812138.0004573,13/10/24,12:35:38 PM,37.9341525471,23.6596987131,1.6654,201.73,117.0,4525.143064198729,225.238

1728812140.0004563,13/10/24,12:35:40 PM,37.9341223359,23.6596867302,1.6779,199.53,112.0,4521.628199474577,226.084

1728812142.0004563,13/10/24,12:35:42 PM,37.9340924754,23.6596711934,1.7282,200.25,112.0,4518.043435028931,226.084

1728812144.0004556,13/10/24,12:35:44 PM,37.9340626942,23.6596558836,1.7282,199.94,112.0,4514.4743797517485,226.084

1728812146.000455,13/10/24,12:35:46 PM,37.9340340223,23.6596419398,1.6715,192.0,112.0,4511.064028726242,226.48

1728812148.0004551,13/10/24,12:35:48 PM,37.9340055826,23.659630498,1.6858,200.12,112.0,4507.750982063332,226.48

1728812150.000454,13/10/24,12:35:50 PM,37.9339794374,23.6596120858,1.6259,207.83,114.0,4504.428121521468,227.272

1728812152.0004542,13/10/24,12:35:52 PM,37.933952898,23.6595941314,1.6651,204.24,114.0,4501.086174948865,227.272

1728812154.000454,13/10/24,12:35:54 PM,37.9339218454,23.6595824901,1.6907,200.74,114.0,4497.490765322332,227.272

1728812156.000453,13/10/24,12:35:56 PM,37.9338907492,23.6595693567,1.6962,198.18,114.0,4493.851256218731,228.086

1728812158.0004516,13/10/24,12:35:58 PM,37.9338577483,23.6595571915,1.7291,197.04,114.0,4490.035390888038,228.086

1728812160.0004516,13/10/24,12:36:00 PM,37.9338275156,23.659544134,1.7241,196.53,108.0,4486.488810778796,228.086

1728812162.0004506,13/10/24,12:36:02 PM,37.9337985817,23.6595376848,1.7,196.97,108.0,4483.227626898962,228.9

1728812164.0004506,13/10/24,12:36:04 PM,37.9337707161,23.6595282654,1.7,196.9,111.0,4480.025752643463,228.9

1728812166.0004501,13/10/24,12:36:06 PM,37.9337448452,23.6595117592,1.6799,198.05,111.0,4476.808410080162,229.65

1728812168.000449,13/10/24,12:36:08 PM,37.9337194466,23.6595017351,1.6673,196.03,111.0,4473.854770962818,229.65

1728812170.0004482,13/10/24,12:36:10 PM,37.9336934222,23.6594932407,1.6546,192.53,112.0,4470.871227483502,229.65

1728812172.0004478,13/10/24,12:36:12 PM,37.9336565306,23.6594881242,1.7736,190.13,112.0,4466.751805685989,230.041

1728812174.0004485,13/10/24,12:36:14 PM,37.9336242439,23.6594851777,1.7508,193.17,111.0,4463.158786060374,230.041

1728812176.0004478,13/10/24,12:36:16 PM,37.9335932822,23.6594765917,1.6888,189.43,111.0,4459.640273252932,231.615

1728812178.000446,13/10/24,12:36:18 PM,37.9335703934,23.6594787385,1.6683,184.82,111.0,4457.092724881405,231.615

1728812180.0004454,13/10/24,12:36:20 PM,37.9335412013,23.6594762465,1.6601,169.76,111.0,4453.845142781446,231.615

1728812182.0004451,13/10/24,12:36:22 PM,37.9335255978,23.6594990154,1.5115,128.91,111.0,4451.19828435883,231.615

1728812184.000445,13/10/24,12:36:24 PM,37.9335155451,23.6595216385,1.4516,113.15,113.0,4448.917889454809,232.788

1728812187.000444,13/10/24,12:36:27 PM,37.9335057692,23.6595591603,1.2789,120.32,113.0,4445.445509145,232.788

1728812189.0004425,13/10/24,12:36:29 PM,37.9334958679,23.659580647,1.2789,120.65,114.0,4443.260192422698,233.592

