Timestamp (from 1970),Date,Time,Lat,Long,Speed (m/s),Heading,HR,Distance (m),Calories (SUM)
1729932959.000367,26/10/24,11:55:59 AM,37.936504032,23.6630277165,2.0645,95.78,145.0,10943.459424429884,20.05
1729932961.0003643,26/10/24,11:56:01 AM,37.9365032349,23.6630740634,2.4275,91.39,145.0,10939.384175015852,20.05
1729932962.0003624,26/10/24,11:56:02 AM,37.9365027726,23.6631016599,2.2323,91.71,147.0,10936.957664022464,20.611
1729932963.000361,26/10/24,11:56:03 AM,37.9365011517,23.6631279606,2.2323,94.07,147.0,10934.63861819488,20.611
1729932964.0003603,26/10/24,11:56:04 AM,37.9364982581,23.6631545323,2.2151,96.44,147.0,10932.280761562466,21.178
1729932965.0003583,26/10/24,11:56:05 AM,37.9364975963,23.6631797908,1.9055,95.57,147.0,10930.05910866514,21.178
1729932966.000358,26/10/24,11:56:06 AM,37.9364955759,23.663205585,2.3767,96.55,147.0,10927.780515650413,21.178
1729932967.0003564,26/10/24,11:56:07 AM,37.9364949695,23.6632362977,2.3767,91.74,143.0,10925.079767798445,21.745
1729932968.000355,26/10/24,11:56:08 AM,37.9364958001,23.6632649886,2.4825,92.31,143.0,10922.555907911916,21.745
1729932969.0003545,26/10/24,11:56:09 AM,37.9364946754,23.6632964249,2.6167,94.34,143.0,10919.789570096491,21.745
1729932970.0003543,26/10/24,11:56:10 AM,37.9364915325,23.6633247917,2.4445,95.24,143.0,10917.271603493733,22.291
1729932971.0003524,26/10/24,11:56:11 AM,37.936489233,23.663351313,2.5286,95.26,143.0,10914.926225248975,22.291
1729932972.0003512,26/10/24,11:56:12 AM,37.9364867388,23.6633794074,2.4445,95.52,141.0,10912.441019254646,22.837
1729932973.0003505,26/10/24,11:56:13 AM,37.9364841699,23.663406745,2.5286,95.52,141.0,10910.020954135292,22.837
1729932974.0003493,26/10/24,11:56:14 AM,37.9364794361,23.6634337656,2.4262,97.59,141.0,10907.58819337412,22.837
1729932975.0003488,26/10/24,11:56:15 AM,37.9364754603,23.6634569263,2.308,99.34,141.0,10905.504894681575,23.372
1729932976.000348,26/10/24,11:56:16 AM,37.9364702334,23.6634839127,2.6363,101.48,141.0,10903.06264938572,23.372
1729932977.0003471,26/10/24,11:56:17 AM,37.9364643657,23.6635139583,2.5289,102.18,140.0,10900.34227135937,23.907
1729932978.000346,26/10/24,11:56:18 AM,37.9364601459,23.6635425506,2.5403,101.57,140.0,10897.785496276947,23.907
1729932979.0003457,26/10/24,11:56:19 AM,37.9364559988,23.6635723031,2.5403,101.56,140.0,10895.129800502038,23.907
1729932980.0003443,26/10/24,11:56:20 AM,37.9364520963,23.6636046835,2.636,100.44,140.0,10892.250517729128,24.437
1729932981.0003438,26/10/24,11:56:21 AM,37.9364456938,23.6636354696,2.8277,99.67,140.0,10889.452409081261,24.437
1729932982.0003438,26/10/24,11:56:22 AM,37.9364410039,23.6636667525,2.6782,98.78,131.0,10886.653539871568,24.967
1729932983.0003424,26/10/24,11:56:23 AM,37.9364362393,23.6636954615,2.6782,99.19,131.0,10884.074959189997,24.967
1729932984.0003412,26/10/24,11:56:24 AM,37.9364347874,23.6637244861,2.6782,96.37,131.0,10881.518364410505,24.967
