Timestamp (from 1970),Date,Time,Lat,Long,Speed (m/s),Heading,HR,Distance (m),Calories (SUM)
1728722905.9999385,12/10/24,11:48:26 AM,37.9351877282,23.6612436767,1.3368,169.62,103.0,8823.545515036842,32.768
1728722906.9999375,12/10/24,11:48:27 AM,37.9351679128,23.6612493861,1.5581,176.33,103.0,8821.289558873,32.768
1728722907.999937,12/10/24,11:48:28 AM,37.9351462078,23.6612518656,1.5581,175.25,103.0,8818.870566229432,32.977
1728722909.999936,12/10/24,11:48:30 AM,37.9351139513,23.6612598442,1.7311,171.91,112.0,8815.222192917226,32.977
1728722911.9999352,12/10/24,11:48:32 AM,37.9350815482,23.6612680348,1.8289,173.42,112.0,8811.554237062339,33.186
1728722913.9999342,12/10/24,11:48:34 AM,37.9350456003,23.6612682325,1.8289,174.74,112.0,8807.564152425055,33.395
1728722914.9999332,12/10/24,11:48:35 AM,37.9350263219,23.6612694253,1.8345,174.51,121.0,8805.421773625252,33.395
1728722916.9999323,12/10/24,11:48:37 AM,37.9349919356,23.6612762312,1.8872,173.24,121.0,8801.558447979112,33.676
1728722918.9999309,12/10/24,11:48:39 AM,37.9349589582,23.6612817889,1.8872,175.71,121.0,8797.865650229733,35.6
1728722920.9999297,12/10/24,11:48:41 AM,37.9349245385,23.6612867696,1.859,175.53,121.0,8794.020218176269,35.6
1728722922.9999292,12/10/24,11:48:43 AM,37.9348904949,23.6612889462,1.8793,175.88,121.0,8790.23669826556,36.054
1728722924.9999275,12/10/24,11:48:45 AM,37.9348573634,23.6612942514,1.8772,174.86,118.0,8786.529803816802,36.508
1728722926.9999266,12/10/24,11:48:47 AM,37.9348254512,23.6613000062,1.8435,174.89,118.0,8782.951755988277,36.508
1728722928.9999256,12/10/24,11:48:49 AM,37.934791464,23.6613040513,1.8352,174.16,118.0,8779.16261478189,36.508
1728722930.9999247,12/10/24,11:48:51 AM,37.9347587728,23.6613093098,1.8139,173.49,118.0,8775.504719135019,36.508
1728722932.9999232,12/10/24,11:48:53 AM,37.9347248433,23.6613188313,1.8139,171.77,118.0,8771.646809509873,37.38
1728722934.9999228,12/10/24,11:48:55 AM,37.9346967017,23.6613246123,1.802,169.55,116.0,8768.482153660354,37.38
1728722936.999922,12/10/24,11:48:57 AM,37.9346697863,23.6613308913,1.7153,167.89,116.0,8765.444106781348,37.798
1728722938.9999208,12/10/24,11:48:59 AM,37.9346484426,23.661337581,1.6818,166.78,116.0,8763.003156710793,37.798
1728722940.9999185,12/10/24,11:49:01 AM,37.9346295616,23.6613426407,1.4786,167.94,114.0,8760.860773771265,37.798
1728722943.9999175,12/10/24,11:49:04 AM,37.9346064455,23.6613533908,1.3579,166.32,114.0,8758.12649320028,38.007
1728722945.999916,12/10/24,11:49:06 AM,37.9345871169,23.661360396,1.2765,167.18,103.0,8755.894476190259,38.007
1728722948.999915,12/10/24,11:49:09 AM,37.9345644903,23.6613700764,1.2081,167.25,103.0,8753.242770394194,38.634
1728722951.9999418,12/10/24,11:49:12 AM,37.9345397303,23.6613814183,1.1483,169.35,106.0,8750.319253866486,38.843
1728722954.9992962,12/10/24,11:49:14 AM,37.9345111213,23.6613831025,1.1327,174.69,106.0,8747.140340581996,39.261
1728722956.9993443,12/10/24,11:49:16 AM,37.9344898491,23.6613791504,1.1243,177.29,106.0,8744.75380327372,39.261
1728722959.9994667,12/10/24,11:49:19 AM,37.934466363,23.6613755321,1.0928,182.84,99.0,8742.12762342766,39.47
1728722961.9995475,12/10/24,11:49:22 AM,37.9344489319,23.6613624537,1.0928,231.62,99.0,8739.877033963163,39.888
1728722964.999638,12/10/24,11:49:25 AM,37.9344570835,23.6613365101,0.9994,318.5,99.0,8737.423448661326,40.097
1728722966.9996877,12/10/24,11:49:27 AM,37.9344726149,23.6613238085,1.0753,310.14,99.0,8735.369519887437,40.097
1728722968.9997315,12/10/24,11:49:29 AM,37.934483378,23.6612994301,1.0753,306.75,99.0,8732.915960926675,40.097
1728722970.9997692,12/10/24,11:49:31 AM,37.9344979739,23.6612825296,1.0555,316.28,101.0,8730.7177914491,40.325
1728722972.999802,12/10/24,11:49:33 AM,37.9345130706,23.6612607335,1.0673,324.0,101.0,8728.172374134323,40.553
1728722974.9998312,12/10/24,11:49:35 AM,37.9345313926,23.6612451339,1.1353,322.82,117.0,8725.719554260388,41.009
1728722976.999857,12/10/24,11:49:37 AM,37.9345508679,23.6612320135,1.1406,328.8,117.0,8723.269427039037,41.009
1728722979.999889,12/10/24,11:49:40 AM,37.9345736679,23.661212137,1.1347,328.06,117.0,8720.194119804717,41.009
1728722981.9999075,12/10/24,11:49:42 AM,37.934590806,23.6611988347,1.1356,326.91,117.0,8717.961181605613,41.009
1728722983.999958,12/10/24,11:49:44 AM,37.934610913,23.6611794117,1.2009,324.5,117.0,8715.151157995087,41.465
1728722985.9999366,12/10/24,11:49:46 AM,37.9346273226,23.661167076,1.1911,326.99,114.0,8713.031391842,41.746
1728722988.9999545,12/10/24,11:49:49 AM,37.9346402277,23.6611429979,1.0965,289.22,114.0,8710.475597102215,42.027
1728722990.9999647,12/10/24,11:49:51 AM,37.9346445273,23.6611162892,1.0654,283.73,111.0,8708.079662001039,42.308
1728722992.9999733,12/10/24,11:49:53 AM,37.9346462143,23.6610913565,1.0763,281.78,111.0,8705.87987881486,42.589
1728722995.9999833,12/10/24,11:49:56 AM,37.934659366,23.6610673061,1.0132,306.23,110.0,8703.3106479291,42.87
1728722998.9999924,12/10/24,11:49:59 AM,37.9346788871,23.6610455621,1.0657,307.53,110.0,8700.421257105718,43.151
1728723000.9999971,12/10/24,11:50:01 AM,37.9346911365,23.6610199146,1.0841,302.88,109.0,8697.78839436316,43.713
1728723003.0000014,12/10/24,11:50:03 AM,37.9346987531,23.6609954923,0.934,294.38,109.0,8695.481009792173,43.713
1728723008.0000086,12/10/24,11:50:08 AM,37.9346827191,23.6609829771,1.2499,182.27,109.0,8693.388701941458,44.169
1728723010.000011,12/10/24,11:50:10 AM,37.9346511125,23.660976192,1.4854,190.74,115.0,8689.830173709399,44.169
1728723012.000012,12/10/24,11:50:12 AM,37.9346193079,23.6609660956,1.7146,193.3,115.0,8686.190147050478,44.45
1728723013.0000136,12/10/24,11:50:13 AM,37.934600714,23.6609628188,1.7146,190.25,115.0,8684.10630624514,44.45
1728723015.0000148,12/10/24,11:50:15 AM,37.9345689329,23.6609505177,1.8475,194.43,126.0,8680.416727951691,45.012
1728723016.0000153,12/10/24,11:50:16 AM,37.9345505064,23.6609439968,1.8695,194.84,126.0,8678.292658023998,45.293
1728723017.0000153,12/10/24,11:50:17 AM,37.9345325467,23.66093819,1.8695,194.27,126.0,8676.234895355296,45.293
1728723018.0000162,12/10/24,11:50:18 AM,37.9345133734,23.6609317702,1.9398,193.92,126.0,8674.033191248593,45.293
1728723019.0000162,12/10/24,11:50:19 AM,37.9344939617,23.6609246176,2.0171,194.96,126.0,8671.788711604018,45.775
1728723020.0000162,12/10/24,11:50:20 AM,37.9344749839,23.6609159936,2.0171,200.46,126.0,8669.549991742797,45.775
1728723022.0000176,12/10/24,11:50:22 AM,37.934441435,23.6608984828,1.9845,201.67,126.0,8665.520592804636,46.257
1728723024.0000172,12/10/24,11:50:24 AM,37.9344112716,23.6608809599,1.9609,200.55,125.0,8661.835223981005,46.739
1728723025.000018,12/10/24,11:50:25 AM,37.9343934848,23.6608751229,1.9609,199.04,125.0,8659.795380761412,46.739
1728723027.0000181,12/10/24,11:50:27 AM,37.9343599861,23.6608635916,1.9773,196.76,125.0,8655.941476341512,47.221
1728723028.0000181,12/10/24,11:50:28 AM,37.9343422809,23.660858095,1.9773,196.23,125.0,8653.91775057786,47.221
1728723030.0000181,12/10/24,11:50:30 AM,37.9343102124,23.6608462795,1.951,195.5,113.0,8650.209845268924,47.697
1728723031.0000176,12/10/24,11:50:31 AM,37.9342926992,23.6608377612,1.951,202.02,113.0,8648.126715930586,47.697
1728723033.0000176,12/10/24,11:50:33 AM,37.93426047,23.660825901,1.937,180.31,113.0,8644.400586855516,47.697
1728723034.0000172,12/10/24,11:50:34 AM,37.934240629,23.660829389,1.937,171.7,113.0,8642.177086142301,48.115
1728723035.0000165,12/10/24,11:50:35 AM,37.934222988,23.6608359447,1.9439,170.24,113.0,8640.135970510759,48.115
1728723037.0000162,12/10/24,11:50:37 AM,37.9341885983,23.6608449454,1.9315,176.13,113.0,8636.23773172414,48.115
1728723039.000017,12/10/24,11:50:39 AM,37.9341642819,23.6608510673,1.8156,175.82,110.0,8633.485595404565,48.324
1728723041.0000153,12/10/24,11:50:41 AM,37.9341372768,23.6608497576,1.7335,173.21,110.0,8630.485946721861,48.324
1728723043.0000145,12/10/24,11:50:43 AM,37.9341163274,23.660858973,1.6723,172.24,110.0,8628.023584010165,48.324
1728723045.0000143,12/10/24,11:50:45 AM,37.9340917882,23.6608622975,1.6126,182.69,107.0,8625.284214719477,48.533
1728723047.000014,12/10/24,11:50:47 AM,37.9340682046,23.660857251,1.492,182.29,107.0,8622.629220543997,48.951
1728723049.0000129,12/10/24,11:50:49 AM,37.9340494361,23.6608511314,1.4892,183.45,107.0,8620.47766520139,48.951
1728723051.000012,12/10/24,11:50:51 AM,37.9340254389,23.6608487614,1.4125,181.22,106.0,8617.805953732573,48.951
1728723053.0000114,12/10/24,11:50:53 AM,37.934004215,23.6608546364,1.3782,168.83,106.0,8615.394252290747,49.578
1728723055.000011,12/10/24,11:50:55 AM,37.9339815271,23.6608639081,1.3774,163.62,104.0,8612.747384830398,49.578
1728723057.000011,12/10/24,11:50:57 AM,37.9339596248,23.6608692976,1.2933,170.99,104.0,8610.270595991911,49.787
1728723059.0000088,12/10/24,11:50:59 AM,37.9339411014,23.6608719835,1.2616,187.46,104.0,8608.20107291318,49.787
1728723061.000009,12/10/24,11:51:01 AM,37.9339179015,23.660866695,1.258,191.18,105.0,8605.584363366865,49.996
1728723063.0000072,12/10/24,11:51:03 AM,37.9338930787,23.6608582007,1.362,198.36,105.0,8602.729754018303,50.414
